visitid,visitDateTime,URL,duration,clientID,source,UTMCampaign,params
368413,2024-07-31 11:05:36,https://our-cool-website.com/best-sellers,34,459,ad,month_contemporary_kitchens_event_20240920,[]
464091,2024-12-02 10:59:07,https://our-cool-website.com/delete,37,661,ad,quarter_custom_kitchen_showcase_20240503,[]
975532,2024-12-26 18:50:03,https://our-cool-website.com/customer-service,43,557,ad,quarter_ecofriendly_kitchens_launch_20240205,"['submit', 4336]"
576657,2024-11-15 15:38:23,https://our-cool-website.com/top50,52,351,ad,year_luxury_kitchens_fair_20240716,"['submit', 465]"
676914,2024-09-22 07:35:39,https://our-cool-website.com/wishlist,49,230,internal,year_traditional_kitchens_initiative_20250105,[]
950488,2024-03-16 02:31:34,https://our-cool-website.com/wishlist,9,772,organic,year_traditional_kitchens_showcase_20241018,"['submit', 6444]"
978892,2024-11-09 21:01:39,https://our-cool-website.com/discount,2,465,direct,month_openconcept_kitchens_promotion_20240628,"['submit', 4353]"
557674,2024-12-16 04:48:12,https://our-cool-website.com/checkout,85,729,organic,quarter_spacesaving_kitchens_experience_20240804,[]
570102,2024-10-15 07:46:35,https://our-cool-website.com/view,90,157,direct,quarter_ecofriendly_kitchens_launch_20240205,"['submit', 1326]"
189350,2024-02-25 04:35:55,https://our-cool-website.com/wishlist,56,344,direct,quarter_spacesaving_kitchen_exhibit_20241106,[]
497448,2024-12-15 04:34:49,https://our-cool-website.com/view,74,403,direct,quarter_spacesaving_kitchen_experience_20240521,"['submit', 1010]"
883050,2024-08-03 10:58:31,https://our-cool-website.com/new-arrivals,12,948,internal,quarter_custom_kitchens_event_20240223,"['submit', 2362]"
144824,2024-03-03 04:55:13,https://our-cool-website.com/add,39,253,organic,year_smart_kitchens_initiative_20241004,"['submit', 9169]"
396327,2025-01-03 12:26:08,https://our-cool-website.com/best-sellers,27,626,ad,year_modern_kitchens_fair_20241003,[]
741398,2024-12-09 02:56:57,https://our-cool-website.com/checkout,64,805,internal,month_contemporary_kitchens_collection_20240914,"['submit', 8574]"
204963,2024-09-18 19:21:53,https://our-cool-website.com/customer-service,95,265,ad,quarter_spacesaving_kitchen_innovation_20240825,[]
281491,2024-09-29 09:53:47,https://our-cool-website.com/contact,55,738,organic,month_custom_kitchens_experience_20240901,[]
238471,2024-07-04 01:26:23,https://our-cool-website.com/return-policy,94,454,direct,quarter_spacesaving_kitchen_experience_20240521,[]
397096,2024-03-15 14:56:34,https://our-cool-website.com/customer-service,94,871,internal,quarter_spacesaving_kitchens_showcase_20240809,"['submit', 4688]"
236713,2024-05-29 23:53:05,https://our-cool-website.com/edit,55,570,direct,year_luxury_kitchens_show_20240411,[]
683206,2024-06-14 21:49:42,https://our-cool-website.com/reviews,93,856,ad,month_openconcept_kitchens_event_20241210,"['submit', 1983]"
801652,2025-01-20 15:58:04,https://our-cool-website.com/add,86,256,internal,quarter_luxury_kitchen_presentation_20240215,[]
768479,2024-05-15 19:21:07,https://our-cool-website.com/sale,7,475,organic,quarter_ecofriendly_kitchen_experience_20241119,[]
300186,2024-08-01 10:24:48,https://our-cool-website.com/wishlist,33,699,organic,year_luxury_kitchens_expo_20250113,"['submit', 1192]"
686510,2024-11-13 19:09:19,https://our-cool-website.com/add,61,939,ad,year_traditional_kitchens_fair_20240415,[]
382816,2024-01-03 19:58:30,https://our-cool-website.com/best-sellers,1,339,ad,month_smart_kitchens_showcase_20240918,[]
937852,2024-01-10 06:30:07,https://our-cool-website.com/top50,8,675,direct,month_custom_kitchens_experience_20240901,"['submit', 6767]"
691453,2024-09-22 09:28:11,https://our-cool-website.com/products,16,721,direct,quarter_spacesaving_kitchen_innovation_20241103,"['submit', 4198]"
526183,2024-05-04 08:15:07,https://our-cool-website.com/top50,22,192,internal,quarter_spacesaving_kitchen_innovation_20241103,[]
798704,2025-01-20 14:48:02,https://our-cool-website.com/delete,100,330,organic,month_smart_kitchens_exhibit_20240625,[]
243104,2024-01-01 20:56:45,https://our-cool-website.com/featured,85,740,direct,quarter_custom_kitchens_innovation_20240817,"['submit', 2794]"
500130,2024-12-15 05:45:31,https://our-cool-website.com/delete,82,234,organic,quarter_spacesaving_kitchens_experience_20240804,[]
402843,2024-11-06 23:08:27,https://our-cool-website.com/featured,9,196,ad,quarter_custom_kitchens_initiative_20240815,"['submit', 6558]"
438763,2024-01-29 22:49:51,https://our-cool-website.com/customer-service,77,887,direct,year_modern_kitchens_exhibit_20250117,"['submit', 1118]"
270231,2025-01-14 14:52:45,https://our-cool-website.com/home,29,897,internal,quarter_spacesaving_kitchens_experience_20240804,[]
204316,2024-06-30 21:01:02,https://our-cool-website.com/delete,82,343,ad,quarter_custom_kitchens_experience_20240222,[]
480313,2024-04-15 23:54:03,https://our-cool-website.com/view,28,275,direct,month_ecofriendly_kitchens_launch_20240325,"['submit', 3559]"
395448,2024-03-17 23:56:22,https://our-cool-website.com/reviews,6,186,organic,quarter_custom_kitchens_event_20240223,[]
103419,2024-02-04 15:14:52,https://our-cool-website.com/settings,59,482,organic,month_smart_kitchens_exhibit_20240625,"['submit', 7878]"
205653,2024-01-27 19:52:13,https://our-cool-website.com/delete,72,564,organic,month_smart_kitchens_launch_20240905,[]
623189,2024-01-15 05:33:12,https://our-cool-website.com/add,67,307,ad,year_smart_kitchens_initiative_20241004,[]
741980,2024-04-17 17:19:19,https://our-cool-website.com/best-sellers,91,450,ad,year_modern_kitchen_initiative_20240408,[]
272263,2024-08-20 06:26:33,https://our-cool-website.com/wishlist,94,889,organic,quarter_custom_kitchens_event_20240223,[]
340403,2024-04-03 16:16:27,https://our-cool-website.com/edit,69,463,internal,quarter_custom_kitchen_exhibit_20241125,"['submit', 3477]"
550581,2024-10-11 05:54:29,https://our-cool-website.com/edit,13,845,organic,year_openconcept_kitchens_demo_20240430,"['submit', 9130]"
752359,2024-12-19 13:41:54,https://our-cool-website.com/top50,83,120,ad,month_openconcept_kitchens_launch_20240611,"['submit', 5300]"
771524,2024-07-17 11:54:05,https://our-cool-website.com/wishlist,76,395,direct,quarter_ecofriendly_kitchens_launch_20240205,[]
515525,2024-04-15 22:19:53,https://our-cool-website.com/return-policy,21,985,ad,month_smart_kitchen_show_20240318,[]
868452,2024-08-12 19:47:19,https://our-cool-website.com/sale,75,688,direct,year_modern_kitchens_demo_20240419,[]
280282,2025-01-23 21:33:13,https://our-cool-website.com/checkout,23,951,internal,month_contemporary_kitchens_event_20241208,"['submit', 6604]"
100710,2024-08-26 09:41:11,https://our-cool-website.com/new-arrivals,85,566,direct,quarter_spacesaving_kitchen_innovation_20240825,[]
137848,2024-07-12 09:43:50,https://our-cool-website.com/best-sellers,82,786,ad,quarter_modern_kitchens_innovation_20240812,[]
130833,2024-06-21 20:34:49,https://our-cool-website.com/settings,88,808,direct,month_openconcept_kitchens_initiative_20240328,[]
141507,2024-06-09 02:01:38,https://our-cool-website.com/delete,34,521,ad,year_traditional_kitchens_launch_20240405,[]
924876,2025-01-20 04:51:45,https://our-cool-website.com/discount,41,219,organic,quarter_custom_kitchens_innovation_20240817,"['submit', 2646]"
758831,2024-02-03 22:16:55,https://our-cool-website.com/new-arrivals,5,357,internal,quarter_ecofriendly_kitchens_showcase_20240823,"['submit', 9347]"
492229,2024-04-27 03:40:36,https://our-cool-website.com/checkout,94,280,ad,quarter_custom_kitchens_initiative_20240815,"['submit', 8640]"
798930,2024-10-23 10:58:17,https://our-cool-website.com/settings,38,210,organic,month_smart_kitchens_event_20240614,[]
281209,2024-07-06 21:44:57,https://our-cool-website.com/settings,97,563,direct,quarter_custom_kitchens_initiative_20240815,[]
594159,2024-08-04 15:08:43,https://our-cool-website.com/best-sellers,38,263,direct,year_contemporary_kitchen_experience_20240710,[]
118724,2024-03-20 17:34:32,https://our-cool-website.com/new-arrivals,78,474,direct,quarter_spacesaving_kitchens_showcase_20240809,[]
818188,2024-11-06 18:31:28,https://our-cool-website.com/checkout,69,157,direct,year_smart_kitchens_event_20250102,[]
778840,2024-11-27 12:50:53,https://our-cool-website.com/checkout,40,944,direct,quarter_luxury_kitchens_innovation_20241116,"['submit', 1823]"
533857,2024-04-14 23:56:13,https://our-cool-website.com/reviews,49,491,organic,month_openconcept_kitchens_launch_20240611,[]
986072,2024-06-10 19:42:41,https://our-cool-website.com/about,74,751,organic,quarter_spacesaving_kitchens_experience_20240804,[]
192657,2024-07-03 18:37:07,https://our-cool-website.com/top50,83,215,direct,year_modern_kitchen_initiative_20240408,[]
679428,2024-02-10 09:32:39,https://our-cool-website.com/reviews,99,903,internal,year_modern_kitchens_showcase_20241014,[]
792167,2024-09-26 04:15:49,https://our-cool-website.com/add,33,565,ad,month_spacesaving_kitchens_exhibit_20240621,"['submit', 950]"
618452,2024-06-09 08:39:21,https://our-cool-website.com/wishlist,18,556,internal,month_smart_kitchens_event_20240614,"['submit', 577]"
634891,2024-03-24 16:29:41,https://our-cool-website.com/view,43,378,direct,year_modern_kitchens_demo_20240419,[]
695253,2024-03-15 01:52:04,https://our-cool-website.com/wishlist,76,404,direct,year_traditional_kitchens_fair_20240415,[]
153230,2024-12-01 02:16:03,https://our-cool-website.com/about,33,182,ad,month_openconcept_kitchens_experience_20240910,"['submit', 2487]"
508981,2024-06-19 15:44:36,https://our-cool-website.com/top50,18,239,organic,quarter_modern_kitchens_expo_20241122,"['submit', 3972]"
496210,2025-01-07 00:25:14,https://our-cool-website.com/delete,55,819,organic,month_spacesaving_kitchens_exhibit_20240621,"['submit', 8985]"
521374,2024-06-30 02:02:23,https://our-cool-website.com/contact,95,142,organic,year_luxury_kitchens_fair_20240716,"['submit', 3347]"
182230,2024-02-15 10:59:28,https://our-cool-website.com/products,8,535,direct,month_openconcept_kitchens_event_20241210,[]
558816,2024-11-15 14:44:37,https://our-cool-website.com/add,17,286,internal,quarter_custom_kitchens_showcase_20240210,"['submit', 1454]"
510675,2024-03-16 05:23:00,https://our-cool-website.com/products,18,926,internal,month_smart_kitchen_promotion_20240305,[]
751261,2024-08-02 19:17:16,https://our-cool-website.com/featured,38,790,ad,quarter_custom_kitchens_event_20240223,"['submit', 2366]"
942580,2024-02-02 21:31:55,https://our-cool-website.com/settings,69,514,internal,month_smart_kitchen_promotion_20240305,"['submit', 547]"
722093,2024-05-02 07:59:34,https://our-cool-website.com/view,55,942,organic,year_traditional_kitchens_demo_20240725,[]
616923,2024-01-19 07:58:19,https://our-cool-website.com/customer-service,92,624,organic,month_spacesaving_kitchens_exhibit_20240621,"['submit', 8605]"
939326,2024-06-22 00:26:37,https://our-cool-website.com/new-arrivals,38,737,direct,month_smart_kitchen_initiative_20240311,"['submit', 4530]"
787443,2024-06-25 04:23:53,https://our-cool-website.com/sale,77,574,ad,month_ecofriendly_kitchens_launch_20240325,[]
275892,2024-05-31 21:42:14,https://our-cool-website.com/checkout,93,553,organic,year_luxury_kitchens_innovation_20240409,[]
970685,2025-01-09 02:12:48,https://our-cool-website.com/sale,12,338,ad,year_modern_kitchen_initiative_20250111,[]
974528,2024-12-21 13:07:57,https://our-cool-website.com/checkout,37,132,organic,month_custom_kitchens_show_20241205,"['submit', 5730]"
162804,2025-01-25 05:00:36,https://our-cool-website.com/featured,12,124,direct,month_smart_kitchens_showcase_20240918,"['submit', 7105]"
542030,2024-10-23 05:41:12,https://our-cool-website.com/contact,33,742,direct,month_contemporary_kitchens_event_20241208,"['submit', 9038]"
164895,2024-10-14 16:08:50,https://our-cool-website.com/featured,48,706,ad,year_traditional_kitchens_showcase_20241018,[]
577086,2024-05-28 07:15:02,https://our-cool-website.com/delete,7,902,ad,month_openconcept_kitchens_event_20240618,"['submit', 3012]"
329797,2024-04-21 18:19:04,https://our-cool-website.com/edit,28,889,ad,month_contemporary_kitchen_showcase_20240630,"['submit', 9402]"
311415,2024-06-17 04:38:51,https://our-cool-website.com/view,96,729,ad,year_traditional_kitchens_initiative_20250105,"['submit', 2353]"
885971,2024-07-30 14:42:47,https://our-cool-website.com/about,32,791,internal,year_traditional_kitchens_launch_20240707,[]
937360,2024-05-18 04:32:21,https://our-cool-website.com/top50,67,558,ad,year_openconcept_kitchens_demo_20240430,"['submit', 461]"
695039,2024-02-16 21:39:24,https://our-cool-website.com/top50,49,272,organic,month_openconcept_kitchens_launch_20240611,"['submit', 928]"
522224,2024-12-15 12:33:39,https://our-cool-website.com/sale,27,371,organic,quarter_ecofriendly_kitchen_experience_20241119,[]
747860,2024-01-15 11:59:51,https://our-cool-website.com/return-policy,80,739,organic,year_luxury_kitchens_innovation_20240409,"['submit', 806]"
975192,2024-10-08 08:06:57,https://our-cool-website.com/settings,38,823,ad,year_modern_kitchens_exhibit_20250117,[]
618215,2024-07-16 14:47:06,https://our-cool-website.com/new-arrivals,40,286,organic,quarter_custom_kitchens_experience_20240222,[]
850550,2024-04-28 07:02:45,https://our-cool-website.com/view,86,374,organic,quarter_spacesaving_kitchens_demo_20240509,[]
826633,2024-02-02 22:44:50,https://our-cool-website.com/add,96,370,direct,year_openconcept_kitchens_demo_20240430,[]
107365,2024-03-14 14:40:53,https://our-cool-website.com/top50,72,960,direct,quarter_spacesaving_kitchens_showcase_20240809,"['submit', 5268]"
621522,2024-03-23 15:48:19,https://our-cool-website.com/return-policy,46,588,ad,quarter_spacesaving_kitchen_innovation_20241103,"['submit', 267]"
381539,2024-03-09 05:43:21,https://our-cool-website.com/view,19,382,internal,quarter_custom_kitchens_innovation_20240817,[]
944027,2024-09-19 11:28:46,https://our-cool-website.com/customer-service,95,753,ad,quarter_custom_kitchen_show_20240213,"['submit', 1384]"
310310,2024-02-22 13:34:15,https://our-cool-website.com/contact,41,204,ad,quarter_ecofriendly_kitchen_show_20240530,[]
563855,2024-05-01 16:29:05,https://our-cool-website.com/about,6,814,ad,year_modern_kitchen_initiative_20250111,"['submit', 9236]"
279388,2024-11-12 13:22:47,https://our-cool-website.com/about,51,504,internal,quarter_ecofriendly_kitchens_demo_20240514,[]
730951,2024-01-10 13:43:48,https://our-cool-website.com/sale,76,425,internal,month_openconcept_kitchens_initiative_20240328,"['submit', 1369]"
805670,2024-04-20 11:27:23,https://our-cool-website.com/best-sellers,29,576,direct,month_ecofriendly_kitchens_launch_20240325,[]
214100,2024-03-02 23:15:06,https://our-cool-website.com/reviews,84,508,ad,year_modern_kitchen_initiative_20250111,[]
610200,2024-01-05 10:13:32,https://our-cool-website.com/checkout,17,162,ad,quarter_ecofriendly_kitchen_experience_20241111,"['submit', 5025]"
984121,2024-04-03 19:21:54,https://our-cool-website.com/delete,30,965,ad,year_luxury_kitchens_initiative_20240422,"['submit', 595]"
978531,2024-07-06 09:44:04,https://our-cool-website.com/new-arrivals,28,572,ad,quarter_custom_kitchen_initiative_20241102,"['submit', 5328]"
331193,2024-06-29 19:27:00,https://our-cool-website.com/customer-service,4,866,organic,year_modern_kitchen_initiative_20240408,"['submit', 7080]"
534185,2024-12-07 16:31:37,https://our-cool-website.com/return-policy,99,646,organic,year_modern_kitchen_initiative_20240408,[]
664903,2024-08-23 10:28:41,https://our-cool-website.com/add,43,553,organic,quarter_custom_kitchen_initiative_20241102,[]
541799,2024-06-07 02:21:54,https://our-cool-website.com/about,36,763,internal,year_luxury_kitchens_show_20240411,"['submit', 8269]"
336366,2024-10-19 20:45:58,https://our-cool-website.com/featured,50,590,internal,year_luxury_kitchens_exhibit_20240420,[]
123120,2024-12-13 07:25:47,https://our-cool-website.com/best-sellers,6,843,organic,quarter_spacesaving_kitchens_experience_20240804,"['submit', 4797]"
261500,2024-12-11 20:50:38,https://our-cool-website.com/reviews,52,335,direct,quarter_modern_kitchens_expo_20241122,"['submit', 5718]"
475553,2024-06-13 10:17:41,https://our-cool-website.com/new-arrivals,11,610,internal,quarter_spacesaving_kitchens_experience_20240804,"['submit', 8137]"
182264,2025-01-10 18:26:58,https://our-cool-website.com/delete,94,667,organic,quarter_traditional_kitchens_fair_20240518,[]
520528,2024-12-03 02:41:32,https://our-cool-website.com/edit,3,547,direct,quarter_ecofriendly_kitchens_demo_20240514,[]
980156,2024-06-29 03:00:52,https://our-cool-website.com/top50,20,485,direct,year_openconcept_kitchens_demo_20240430,"['submit', 1312]"
